Луза,Кировская область,9122,60.616670,47.283330
Лукоянов,Нижегородская область,12652,55.038330,44.497780
Луховицы,Московская область,29889,54.966670,39.025000
Лысково,Нижегородская область,21657,56.012780,45.025280
Лысьва,Пермский край,53855,58.100381,57.804328
Лыткарино,Московская область,65212,55.583610,37.905560
Льгов,Курская область,17557,51.666670,35.266670
Любань,Ленинградская область,4565,59.349301,31.248580
Люберцы,Московская область,224195,55.681390,37.893890
Любим,Ярославская область,5037,58.350000,40.700000
Людиново,Калужская область,35874,53.866670,34.466670
Лянтор,Ханты-Мансийский АО,40977,61.616670,72.166670
Магадан,Магаданская область,90757,59.566670,150.800000
Магас,Ингушетия,15271,43.166670,44.816670
Магнитогорск,Челябинская область,410594,53.383330,59.033330
Майкоп,Адыгея,143385,44.611000,40.111000
Майский,Кабардино-Балкария,26632,43.630508,44.067733
Макаров,Сахалинская область,5848,48.616670,142.783330
Макарьев,Костромская область,5528,57.883330,43.800000
Макушино,Курганская область,6827,55.200000,67.250000
Малая Вишера,Новгородская область,9996,58.850000,32.216670
Малгобек,Ингушетия,36480,43.508882,44.585563
Малмыж,Кировская область,6931,56.522780,50.680830
Малоархангельск,Орловская область,3609,52.400000,36.500000
Малоярославец,Калужская область,41836,55.000000,36.466670
Мамадыш,Татарстан,15726,55.700000,51.400000
Мамоново,Калининградская область,8314,54.466670,19.933330
Мантурово,Костромская область,13043,58.333330,44.766670
Мариинск,Кемеровская область,40779,56.216670,87.750000
Мариинский Посад,Чувашия,7851,56.116670,47.716670
Маркс,Саратовская область,28749,51.700000,46.750000
Махачкала,Дагестан,623254,42.983330,47.500000
Мглин,Брянская область,6919,53.061110,32.848330
Мегион,Ханты-Мансийский АО,52887,61.033056,76.109722
Медвежьегорск,Карелия,11962,62.916670,34.450000
Медногорск,Оренбургская область,23693,51.422085,57.595296
Медынь,Калужская область,8200,54.966670,35.866670
Межгорье,Башкортостан,15697,54.241670,57.967780
Междуреченск,Кемеровская область,96174,53.683330,88.050000
Мезень,Архангельская область,2874,65.850000,44.233330
Меленки,Владимирская область,13407,55.333330,41.633330
Мелеуз,Башкортостан,56505,52.950000,55.933330
Менделеевск,Татарстан,22875,55.900000,52.316667
Мензелинск,Татарстан,16008,55.716670,53.083330
Мещовск,Калужская область,3810,54.316670,35.283330
Миасс,Челябинская область,147995,55.050000,60.100000
Микунь,Коми,8527,62.350000,50.066670
Миллерово,Ростовская область,34841,48.916670,40.400000
Минеральные Воды,Ставропольский край,70485,44.200830,43.112500
Минусинск,Красноярский край,70089,53.700000,91.683330
Миньяр,Челябинская область,8500,55.066670,57.550000
Мирный,Якутия,34045,62.533330,113.950000
Мирный,Архангельская область,27262,62.760280,40.335280
Михайлов,Рязанская область,10303,54.233330,39.033330
Михайловка,Волгоградская область,56031,50.066670,43.233330
Михайловск,Свердловская область,9756,56.433330,59.116670
Михайловск,Ставропольский край,114133,45.130012,42.027487
Мичуринск,Тамбовская область,90451,52.892220,40.492780
Могоча,Забайкальский край,12390,53.733330,119.766670
Можайск,Московская область,33880,55.500000,36.033330
Можга,Удмуртия,44345,56.450000,52.216670
Моздок,Северная Осетия,36784,43.736575,44.652834
Мончегорск,Мурманская область,39962,67.939440,32.915560
Морозовск,Ростовская область,24258,48.350000,41.833333
Моршанск,Тамбовская область,39023,53.450000,41.800000
Мосальск,Калужская область,4234,54.483330,34.983330
Москва,Москва,13010112,55.750556,37.617500
Муравленко,Ямало-Ненецкий АО,29233,63.794440,74.497220
Мураши,Кировская область,5700,59.383330,48.966670
Мурино,Ленинградская область,89083,60.051284,30.438578
Мурманск,Мурманская область,270384,68.966670,33.083330
Муром,Владимирская область,107497,55.572500,42.051390
Мценск,Орловская область,36960,53.278330,36.575000
Мыски,Кемеровская область,40109,53.700000,87.816670
Мытищи,Московская область,255429,55.916670,37.733330
Мышкин,Ярославская область,5621,57.783330,38.450000
Набережные Челны,Татарстан,548434,55.700000,52.333330
Навашино,Нижегородская область,14664,55.533330,42.200000
Наволоки,Ивановская область,8167,57.466670,41.966670
Надым,Ямало-Ненецкий АО,45973,65.533330,72.516670
Назарово,Красноярский край,45333,56.006390,90.391390
Назрань,Ингушетия,122350,43.216670,44.766670
Называевск,Омская область,10434,55.566670,71.350000
Нальчик,Кабардино-Балкария,247054,43.485259,43.607072
Нариманов,Астраханская область,11104,46.683330,47.850000
Наро-Фоминск,Московская область,71121,55.383330,36.733330
Нарткала,Кабардино-Балкария,33203,43.556734,43.862222
Нарьян-Мар,Ненецкий АО,23399,67.637780,53.006670
Наурская,Чечня,10840,43.650000,45.308330
Находка,Приморский край,139931,42.816670,132.883330
Невель,Псковская область,13980,56.016670,29.933330
Невельск,Сахалинская область,10608,46.650000,141.866670
Невинномысск,Ставропольский край,117562,44.633330,41.933330
Невьянск,Свердловская область,22061,57.483330,60.200000
Нелидово,Тверская область,18603,56.216670,32.783330
Неман,Калининградская область,9255,55.033330,22.033330
Нерехта,Костромская область,19977,57.450000,40.583330
Нерчинск,Забайкальский край,15290,51.983330,116.583330
Нерюнгри,Якутия,53409,56.658330,124.725000
Нестеров,Калининградская область,3336,54.633330,22.566670
Нефтегорск,Самарская область,18076,52.800000,51.166670
Нефтекамск,Башкортостан,131942,56.088890,54.246390
Нефтекумск,Ставропольский край,23137,44.750560,44.979720
Нефтеюганск,Ханты-Мансийский АО,124732,61.100000,72.600000
Нея,Костромская область,7816,58.294440,43.878060
Нижневартовск,Ханты-Мансийский АО,283256,60.933890,76.581110
Нижнекамск,Татарстан,241479,55.633330,51.816670
Нижнеудинск,Иркутская область,29995,54.900000,99.016670
Нижние Серги,Свердловская область,8009,56.666670,59.300000
Нижний Ломов,Пензенская область,20421,53.533330,43.683330
Нижний Новгород,Нижегородская область,1226076,56.326940,44.007500
Нижний Тагил,Свердловская область,338966,57.916670,59.966670
Нижняя Салда,Свердловская область,16505,58.083330,60.716670
Нижняя Тура,Свердловская область,18392,58.620830,59.847780
Николаевск,Волгоградская область,13460,50.027220,45.463060
Николаевск-на-Амуре,Хабаровский край,18631,53.150000,140.733330
Никольск,Вологодская область,7661,59.533330,45.450000
Никольск,Пензенская область,19873,53.716670,46.083330
Никольское,Ленинградская область,22355,59.704642,30.788975
Новая Ладога,Ленинградская область,7432,60.106401,32.316183
Новая Ляля,Свердловская область,10684,59.050000,60.600000
Новоалександровск,Ставропольский край,26767,45.493330,41.216940
Новоалтайск,Алтайский край,73049,53.333330,83.933330
Новоаннинский,Волгоградская область,15351,50.516670,42.666670
Нововоронеж,Воронежская область,30658,51.316670,39.216670
Новодвинск,Архангельская область,33294,64.416670,40.816670
Новозыбков,Брянская область,38680,52.533330,31.933330
Новокубанск,Краснодарский край,34000,45.100000,41.050000
Новокузнецк,Кемеровская область,537480,53.733330,87.083330
Новокуйбышевск,Самарская область,98306,53.100000,49.916670
Новомичуринск,Рязанская область,16900,54.033330,39.750000
Новомосковск,Тульская область,119697,54.033330,38.266670
Новопавловск,Ставропольский край,20781,43.963610,43.639440
Новоржев,Псковская область,3222,57.033330,29.333330
Новороссийск,Краснодарский край,262293,44.716670,37.766670
Новосибирск,Новосибирская область,1633595,55.016670,82.916670
Новосиль,Орловская область,2912,52.966670,37.050000
Новосокольники,Псковская область,6895,56.333330,30.150000
Новотроицк,Оренбургская область,75960,51.206670,58.328060
Новоузенск,Саратовская область,15216,50.450000,48.150000
Новоульяновск,Ульяновская область,13673,54.150000,48.383330
Новоуральск,Свердловская область,78479,57.250000,60.083330
Новохопёрск,Воронежская область,5948,51.100000,41.616670
Новочебоксарск,Чувашия,120375,56.121940,47.492500
Новочеркасск,Ростовская область,163674,47.435830,40.098610
Новошахтинск,Ростовская область,103480,47.766670,39.916670
Новый Оскол,Белгородская область,18359,50.766670,37.866670
Новый Уренгой,Ямало-Ненецкий АО,107251,66.084720,76.678890
Ногинск,Московская область,103891,55.850000,38.433330
Нолинск,Кировская область,8262,57.557220,49.934170
Норильск,Красноярский край,174453,69.333330,88.216670
Ноябрьск,Ямало-Ненецкий АО,100188,63.201670,75.451670
Нурлат,Татарстан,33990,54.433330,50.800000
Нытва,Пермский край,16675,57.933330,55.333330
Нюрба,Якутия,10138,63.283330,118.333330
Нягань,Ханты-Мансийский АО,63034,62.133330,65.383330
Нязепетровск,Челябинская область,10379,56.050000,59.600000
Няндома,Архангельская область,18473,61.666667,40.200000
Облучье,Еврейская АО,7959,49.000000,131.050000
Обнинск,Калужская область,125376,55.100000,36.616670
Обоянь,Курская область,11844,51.211110,36.276390
Обь,Новосибирская область,30369,54.991670,82.712500
Одинцово,Московская область,180530,55.673330,37.273330
Озёрск,Калининградская область,4152,54.416670,22.016670
Озёрск,Челябинская область,76896,55.750000,60.716670
Озёры,Московская область,24359,54.857875,38.543819
Ойсхара,Чечня,19415,43.262283,46.249129
Октябрьск,Самарская область,20703,53.166670,48.666670
Октябрьский,Башкортостан,115557,54.483330,53.483330
Окуловка,Новгородская область,9949,58.383330,33.300000
Олёкминск,Якутия,8398,60.383330,120.433330
Оленегорск,Мурманская область,21438,68.150000,33.283330
Олонец,Карелия,7663,60.983330,32.966670
Омск,Омская область,1125695,54.966670,73.383330
Омутнинск,Кировская область,19629,58.666670,52.183330
Онега,Архангельская область,16947,63.916670,38.083330
Опочка,Псковская область,9928,56.716670,28.650000
Орёл,Орловская область,303169,52.966670,36.083330
Оренбург,Оренбургская область,543654,51.766670,55.100000
Орехово-Зуево,Московская область,105745,55.800000,38.966670
Орлов,Кировская область,5508,58.538890,48.898610
Орск,Оренбургская область,189195,51.200000,58.616670
Оса,Пермский край,19523,57.283330,55.450000
Осинники,Кемеровская область,40367,53.616670,87.333330
Осташков,Тверская область,16674,57.150000,33.100000
Остров,Псковская область,20923,57.333330,28.350000
Островной,Мурманская область,1487,68.053060,39.513060
Острогожск,Воронежская область,31699,50.866670,39.066670
Отрадное,Ленинградская область,25706,59.774090,30.794553
Отрадный,Самарская область,46984,53.366670,51.350000
Оха,Сахалинская область,20357,53.583330,142.950000
Оханск,Пермский край,6430,57.716670,55.383330
Очёр,Пермский край,14385,57.883330,54.716670
Павлово,Нижегородская область,57116,55.961940,43.090000
Павловск,Воронежская область,22384,50.450000,40.066670
Павловский Посад,Московская область,65098,55.783330,38.650000
Палласовка,Волгоградская область,14966,50.050000,46.883330
Партизанск,Приморский край,33832,43.133330,133.133330
Певек,Чукотский АО,4015,69.700000,170.316670
Пенза,Пензенская область,501109,53.200000,45.000000
Первомайск,Нижегородская область,13223,54.866670,43.800000
Первоуральск,Свердловская область,114450,56.916670,59.950000
Перевоз,Нижегородская область,8999,55.600000,44.550000
Пересвет,Московская область,11752,56.416670,38.175000
Переславль-Залесский,Ярославская область,37738,56.738133,38.856153
Пермь,Пермский край,1034002,58.013890,56.248890
Пестово,Новгородская область,14032,58.600000,35.816670
Петров Вал,Волгоградская область,12526,50.133330,45.216670
Петровск,Саратовская область,26319,52.316670,45.383330
Петровск-Забайкальский,Забайкальский край,15015,51.283330,108.833330
Петрозаводск,Карелия,234897,61.796110,34.349170
Петропавловск-Камчатский,Камчатский край,164900,53.016670,158.650000
Петухово,Курганская область,8502,55.066670,67.883330
Петушки,Владимирская область,13317,55.933330,39.466670
Печора,Коми,35254,65.116670,57.116670
Печоры,Псковская область,10247,57.816670,27.600000
Пикалёво,Ленинградская область,20388,59.512684,34.177483
Пионерский,Калининградская область,12794,54.950000,20.216670
Питкяранта,Карелия,8340,61.566670,31.483330
Плавск,Тульская область,16893,53.700000,37.300000
Пласт,Челябинская область,18379,54.366670,60.816670
Плёс,Ивановская область,1896,57.450000,41.500000
Поворино,Воронежская область,16417,51.200000,42.250000
Подольск,Московская область,314934,55.429720,37.544440
Подпорожье,Ленинградская область,16123,60.912097,34.167952
Покачи,Ханты-Мансийский АО,16040,61.750000,75.583330
Покров,Владимирская область,17747,55.917780,39.175000
Покровск,Якутия,12021,61.483330,129.150000
Полевской,Свердловская область,55182,56.450000,60.183330
Полесск,Калининградская область,6926,54.866670,21.100000
Полысаево,Кемеровская область,25631,54.600000,86.283330
Полярные Зори,Мурманская область,14146,67.365830,32.498060
Полярный,Мурманская область,12293,69.198330,33.456110
Поронайск,Сахалинская область,16026,49.216670,143.100000
Порхов,Псковская область,7309,57.766670,29.550000
Похвистнево,Самарская область,27333,53.650000,52.133330
Почеп,Брянская область,14991,52.933330,33.450000
Починок,Смоленская область,7575,54.400000,32.450000
Пошехонье,Ярославская область,5150,58.500000,39.116670
Правдинск,Калининградская область,3986,54.450000,21.016670
Приволжск,Ивановская область,14332,57.383330,41.283330
Приморск,Калининградская область,1436,54.733330,20.000000
Приморск,Ленинградская область,6537,60.366014,28.613561
Приморско-Ахтарск,Краснодарский край,31087,46.050000,38.183330
Приозерск,Ленинградская область,18777,61.035979,30.115589
Прокопьевск,Кемеровская область,177819,53.883330,86.716670
Пролетарск,Ростовская область,18983,46.703060,41.719170
Протвино,Московская область,37735,54.879440,37.213890
Прохладный,Кабардино-Балкария,59938,43.750055,44.033333
Псков,Псковская область,193082,57.816670,28.333330
Пугачёв,Саратовская область,40127,52.016670,48.800000
Пудож,Карелия,7356,61.800000,36.533330
Пустошка,Псковская область,4070,56.333330,29.366670
Пучеж,Ивановская область,6879,56.983330,43.166670
Пушкино,Московская область,110868,56.016670,37.850000
Пущино,Московская область,19578,54.833330,37.616670
Пыталово,Псковская область,5263,57.066667,27.916667
Пыть-Ях,Ханты-Мансийский АО,40180,60.750000,72.783330
Пятигорск,Ставропольский край,146473,44.049966,43.060055
Радужный,Владимирская область,17569,55.997780,40.329720
Радужный,Ханты-Мансийский АО,43577,62.133330,77.466670
Райчихинск,Амурская область,15797,49.800000,129.400000
Раменское,Московская область,114537,55.566670,38.216670
Рассказово,Тамбовская область,47644,52.666670,41.883330
Ревда,Свердловская область,60200,56.800000,59.916670
Реж,Свердловская область,36585,57.366670,61.400000
Реутов,Московская область,113871,55.760611,37.855194
Ржев,Тверская область,55757,56.265560,34.327500
Родники,Ивановская область,24101,57.100000,41.733330
Рославль,Смоленская область,45416,53.949167,32.856944
Россошь,Воронежская область,60879,50.200000,39.583330
Ростов Великий,Ярославская область,28122,57.183330,39.416670
Ростов-на-Дону,Ростовская область,1142162,47.240560,39.710560
Рошаль,Московская область,21401,55.663610,39.865000
Ртищево,Саратовская область,37850,52.250000,43.783330
Рубцовск,Алтайский край,126834,51.527220,81.218806
Рудня,Смоленская область,8908,54.950000,31.066670
Руза,Московская область,16014,55.698889,36.195278
Рузаевка,Мордовия,42989,54.066670,44.950000
Рыбинск,Ярославская область,177295,58.050000,38.833330
Рыбное,Рязанская область,21069,54.733330,39.516670
Рыльск,Курская область,15069,51.566670,34.683330
Ряжск,Рязанская область,20634,53.716670,40.066670
Рязань,Рязанская область,528599,54.616670,39.716670
Саки,Крым,24285,45.133610,33.577220
Салават,Башкортостан,148575,53.366670,55.933330
Салаир,Кемеровская область,7088,54.233330,85.800000
Салехард,Ямало-Ненецкий АО,47910,66.533330,66.633330
Сальск,Ростовская область,57937,46.483330,41.533330
Самара,Самарская область,1173299,53.183330,50.116670
Санкт-Петербург,Санкт-Петербург,5601911,59.950000,30.316670
Саранск,Мордовия,314871,54.183330,45.183330
Сарапул,Удмуртия,91115,56.466670,53.800000
Саратов,Саратовская область,901361,51.533330,46.000000
Саров,Нижегородская область,93357,54.933330,43.316670
Сасово,Рязанская область,21628,54.350000,41.916670
Сатка,Челябинская область,42597,55.050000,59.050000
Сафоново,Смоленская область,38403,55.100000,33.250000
Саяногорск,Хакасия,44872,53.100000,91.400000
Саянск,Иркутская область,35561,54.116670,102.166670
Светлогорск,Калининградская область,16207,54.939400,20.156500
Светлоград,Ставропольский край,35703,45.330830,42.851110
Светлый,Калининградская область,21114,54.683330,20.133330
Светогорск,Ленинградская область,13784,61.108330,28.858330
Свирск,Иркутская область,15485,53.083330,103.333330
Свободный,Амурская область,48517,51.383330,128.133330
Себеж,Псковская область,6246,56.283330,28.483330
Севастополь,Севастополь,547820,44.600000,33.533330
Северо-Курильск,Сахалинская область,2374,50.666670,156.116670
Северобайкальск,Бурятия,24233,55.633330,109.316670
Северодвинск,Архангельская область,157213,64.566670,39.850000
Североморск,Мурманская область,43327,69.069170,33.416670
Североуральск,Свердловская область,24428,60.150000,59.933330
Северск,Томская область,106648,56.600000,84.850000
Севск,Брянская область,6732,52.150000,34.493890
Сегежа,Карелия,23543,63.733330,34.316670
Сельцо,Брянская область,15906,53.369440,34.100000
Семёнов,Нижегородская область,25075,56.789440,44.490560
Семикаракорск,Ростовская область,21719,47.516670,40.800000
Семилуки,Воронежская область,27938,51.683330,39.033330
Сенгилей,Ульяновская область,6407,53.966670,48.800000
Серафимович,Волгоградская область,8633,49.583330,42.733330
Сергач,Нижегородская область,20256,55.533330,45.466670
Сергиев Посад,Московская область,101756,56.300000,38.133330
Сердобск,Пензенская область,30220,52.466670,44.216670
Серноводское,Чечня,12583,43.314931,45.160164
Серов,Свердловская область,94211,59.583330,60.566670
Серпухов,Московская область,133793,54.916670,37.400000
Сертолово,Ленинградская область,68241,60.141613,30.211879
Сибай,Башкортостан,56514,52.700000,58.650000
Сим,Челябинская область,12858,54.983330,57.683330
Симферополь,Крым,340540,44.948060,34.104170
Сковородино,Амурская область,7057,53.983330,123.933330
Скопин,Рязанская область,25238,53.816670,39.550000
Славгород,Алтайский край,27900,53.000000,78.650000
Славск,Калининградская область,4153,55.050000,21.666670
Славянск-на-Кубани,Краснодарский край,62985,45.258610,38.124720
Сланцы,Ленинградская область,34628,59.117790,28.088145
Слободской,Кировская область,29148,58.724167,50.161167
Слюдянка,Иркутская область,18058,51.666670,103.700000
Смоленск,Смоленская область,316570,54.782780,32.045280
Снежинск,Челябинская область,50619,56.083330,60.733330
Снежногорск,Мурманская область,9942,69.194170,33.233060
Собинка,Владимирская область,17444,55.990000,40.016670
Советск,Калининградская область,38910,55.083330,21.883330
Советск,Кировская область,14626,57.601306,48.938611
Советск,Тульская область,7889,53.933330,37.633330
Советская Гавань,Хабаровский край,24231,48.966373,140.285189
Советский,Ханты-Мансийский АО,31138,61.366670,63.566670
Сокол,Вологодская область,34742,59.466670,40.116670
Солигалич,Костромская область,5534,59.083330,42.283330
Соликамск,Пермский край,89473,59.633330,56.766670
Солнечногорск,Московская область,48413,56.185114,36.977618
Соль-Илецк,Оренбургская область,26149,51.166670,54.983330
Сольвычегодск,Архангельская область,1952,61.333330,46.916670
Сольцы,Новгородская область,8449,58.116670,30.316670
Сорочинск,Оренбургская область,28478,52.433330,53.150000
Сорск,Хакасия,10124,54.000000,90.250000
Сортавала,Карелия,14867,61.700000,30.666670
Сосенский,Калужская область,11413,54.050000,35.966670
Сосновка,Кировская область,8428,56.254300,51.281200
Сосновоборск,Красноярский край,40442,56.133330,93.366670
Сосновый Бор,Ленинградская область,65367,59.900000,29.086110
Сосногорск,Коми,22189,63.583330,53.933330
Сочи,Краснодарский край,466078,43.585280,39.720280
Спас-Деменск,Калужская область,4569,54.409808,34.018992
Спас-Клепики,Рязанская область,4743,55.133330,40.166670
Спасск,Пензенская область,6936,53.933330,43.183330
Спасск-Дальний,Приморский край,35732,44.600000,132.816670
Спасск-Рязанский,Рязанская область,5796,54.400000,40.383330
Среднеколымск,Якутия,3131,67.458000,153.706000
Среднеуральск,Свердловская область,23344,56.983330,60.466670
Сретенск,Забайкальский край,6093,52.250000,117.716670
Ставрополь,Ставропольский край,547443,45.033330,41.966670
Старая Купавна,Московская область,22898,55.800000,38.183330
Старая Русса,Новгородская область,27487,57.983330,31.350000
Старица,Тверская область,6938,56.516670,34.933330
Стародуб,Брянская область,17687,52.583330,32.766670
Старый Крым,Крым,10470,45.029170,35.088610
Старый Оскол,Белгородская область,221676,51.298060,37.835000
Стерлитамак,Башкортостан,277410,53.633330,55.950000
Стрежевой,Томская область,39169,60.733330,77.583330
Строитель,Белгородская область,23780,50.783330,36.483330
Струнино,Владимирская область,11774,56.373330,38.585000
Ступино,Московская область,64412,54.886940,38.077220
Суворов,Тульская область,17598,54.116670,36.500000
Судак,Крым,17834,44.851390,34.972500
Суджа,Курская область,5127,51.190694,35.270830
Судогда,Владимирская область,10408,55.950000,40.866670
Суздаль,Владимирская область,9286,56.421110,40.448890
Сунжа,Ингушетия,62078,43.313475,45.051581
Суоярви,Карелия,7190,62.083330,32.366670
Сураж,Брянская область,11176,53.016670,32.400000
Сургут,Ханты-Мансийский АО,396443,61.250000,73.433330
Суровикино,Волгоградская область,18227,48.600000,42.850000
Сурск,Пензенская область,6034,53.083330,45.700000
Сусуман,Магаданская область,4439,62.783330,148.150000
Сухиничи,Калужская область,14806,54.100000,35.350000
Сухой Лог,Свердловская область,32748,56.905830,62.034170
Сызрань,Самарская область,165725,53.166670,48.466670
Сыктывкар,Коми,220580,61.666670,50.816670
Сысерть,Свердловская область,20634,56.500000,60.816670
Сычёвка,Смоленская область,7544,55.833330,34.283330
Сясьстрой,Ленинградская область,12566,60.137057,32.561279
Тавда,Свердловская область,32749,58.050000,65.266670
Таганрог,Ростовская область,245120,47.239170,38.883330
Тайга,Кемеровская область,22375,56.066670,85.616670
Тайшет,Иркутская область,34491,55.933330,98.016670
Талдом,Московская область,17317,56.733330,37.533330
Талица,Свердловская область,14808,57.012500,63.729170
Тамбов,Тамбовская область,261803,52.716670,41.433330
Тара,Омская область,26878,56.902383,74.370790
Тарко-Сале,Ямало-Ненецкий АО,19900,64.914720,77.772780
Таруса,Калужская область,9918,54.716670,37.183330
Татарск,Новосибирская область,23711,55.216670,75.966670
Таштагол,Кемеровская область,21980,52.766670,87.866670
Тверь,Тверская область,416219,56.857828,35.921928
Теберда,Карачаево-Черкесия,9020,43.451333,41.742167
Тейково,Ивановская область,31305,56.850000,40.550000
Тельмана,Ленинградская область,23986,59.725444,30.612106
Темников,Мордовия,6451,54.633330,43.216670
Темрюк,Краснодарский край,41608,45.266670,37.383330
Терек,Кабардино-Балкария,19948,43.483317,44.138871
Тетюши,Татарстан,10535,54.933330,48.833330
Тимашёвск,Краснодарский край,51858,45.616670,38.933330
Тихвин,Ленинградская область,55415,59.644213,33.542105
Тихорецк,Краснодарский край,55686,45.850000,40.116670
Тобольск,Тюменская область,100352,58.195280,68.258060
Тогучин,Новосибирская область,20766,55.233330,84.383330
Тольятти,Самарская область,684709,53.516667,49.416667
Томари,Сахалинская область,4313,47.766670,142.066670
Томмот,Якутия,6440,58.966670,126.266670
Томск,Томская область,556478,56.488610,84.952220
Топки,Кемеровская область,27158,55.283330,85.616670
Торжок,Тверская область,41116,57.033330,34.966670
Торопец,Тверская область,11441,56.500000,31.633330
Тосно,Ленинградская область,34066,59.541179,30.875006
Тотьма,Вологодская область,8669,59.983330,42.766670
Трёхгорный,Челябинская область,32463,54.800000,58.450000
Троицк,Челябинская область,70301,54.083330,61.566670
Трубчевск,Брянская область,13287,52.583330,33.766670
Туапсе,Краснодарский край,61571,44.100016,39.083223
Туймазы,Башкортостан,68349,54.600000,53.700000
Тула,Тульская область,473622,54.200000,37.616670
Тулун,Иркутская область,38440,54.566670,100.566670
Туран,Тыва,5044,52.144600,93.918100
Туринск,Свердловская область,16561,58.033330,63.700000
Тутаев,Ярославская область,39643,57.883330,39.533330
Тында,Амурская область,28625,55.150000,124.716670
Тырныауз,Кабардино-Балкария,22056,43.389266,42.918906
Тюкалинск,Омская область,9894,55.866670,72.200000
Тюмень,Тюменская область,847488,57.150000,65.533330
Уварово,Тамбовская область,23584,51.983330,42.266670
Углегорск,Сахалинская область,8041,49.066670,142.033330
Углич,Ярославская область,32719,57.533330,38.333330
Удачный,Якутия,12930,66.400000,112.300000
Удомля,Тверская область,25950,57.883330,35.016670
Ужур,Красноярский край,14134,55.316670,89.816670
Узловая,Тульская область,49427,53.979142,38.160083
Улан-Удэ,Бурятия,437565,51.833330,107.616670
Ульяновск,Ульяновская область,617352,54.316667,48.366667
Унеча,Брянская область,24274,52.850000,32.683330
Урай,Ханты-Мансийский АО,41315,60.133330,64.783330
Урень,Нижегородская область,12450,57.466670,45.783330
Уржум,Кировская область,8448,57.116670,50.000000
Урус-Мартан,Чечня,63449,43.129123,45.541670
Урюпинск,Волгоградская область,36669,50.800000,42.016670
Усинск,Коми,32182,65.995028,57.557139
Усмань,Липецкая область,19662,52.050000,39.733330
Усолье-Сибирское,Иркутская область,74762,52.750000,103.650000
Усолье,Пермский край,6619,59.416670,56.683330
Уссурийск,Приморский край,180393,43.800000,131.950000
Усть-Джегута,Карачаево-Черкесия,31137,44.086110,41.971940
Усть-Илимск,Иркутская область,79570,58.000000,102.666670
Усть-Катав,Челябинская область,21439,54.933330,58.166670
Усть-Кут,Иркутская область,36918,56.800000,105.833330
Усть-Лабинск,Краснодарский край,40158,45.215280,39.689440
Устюжна,Вологодская область,7843,58.833330,36.433330
Уфа,Башкортостан,1144809,54.733330,55.966670
Ухта,Коми,79899,63.566670,53.700000
Учалы,Башкортостан,36175,54.316670,59.383330
Уяр,Красноярский край,12036,55.816670,94.316670
Фатеж,Курская область,4691,52.089440,35.858890
Феодосия,Крым,66293,45.048890,35.379170
Фокино,Брянская область,12538,53.450000,34.416670
Фокино,Приморский край,19711,42.966670,132.400000
Фролово,Волгоградская область,35661,49.766670,43.650000
Фрязино,Московская область,60580,55.950000,38.050000
Фурманов,Ивановская область,29715,57.250000,41.100000
Хабаровск,Хабаровский край,617441,48.483330,135.066670
Хадыженск,Краснодарский край,22094,44.423890,39.537220
Ханты-Мансийск,Ханты-Мансийский АО,107473,61.000000,69.000000
Харабали,Астраханская область,18514,47.400000,47.250000
Харовск,Вологодская область,8389,59.950000,40.200000
Хасавюрт,Дагестан,155144,43.249937,46.583247
Хвалынск,Саратовская область,12042,52.483330,48.100000
Хилок,Забайкальский край,9948,51.350000,110.450000
Химки,Московская область,257128,55.889170,37.445000
Холм,Новгородская область,3214,57.150000,31.183330
Холмск,Сахалинская область,25677,47.040280,142.043060
Хотьково,Московская область,20466,56.250000,37.983330
Цивильск,Чувашия,12762,55.866670,47.483330
Цимлянск,Ростовская область,14731,47.646670,42.094720
Циолковский,Амурская область,7194,51.760253,128.121175
Чадан,Тыва,9732,51.283330,91.566670
Чайковский,Пермский край,75837,56.773291,54.140386
Чапаевск,Самарская область,70228,52.983330,49.716670
Чаплыгин,Липецкая область,11579,53.241670,39.966670
Чебаркуль,Челябинская область,44693,54.977780,60.370000
Чебоксары,Чувашия,497807,56.116670,47.233330
Чегем,Кабардино-Балкария,20736,43.566657,43.583325
Чекалин,Тульская область,935,54.100000,36.250000
Челябинск,Челябинская область,1189525,55.150000,61.400000
Чердынь,Пермский край,4590,60.400000,56.483330
Черемхово,Иркутская область,53958,53.150000,103.066670
Черепаново,Новосибирская область,19900,54.216670,83.366670
Череповец,Вологодская область,305185,59.116670,37.900000
Черкесск,Карачаево-Черкесия,113226,44.213888,42.044310
Чёрмоз,Пермский край,3044,58.783330,56.150000
Черноголовка,Московская область,19530,56.014720,38.389720
Черногорск,Хакасия,75745,53.816670,91.283330
Чернушка,Пермский край,32991,56.500000,56.083330
Черняховск,Калининградская область,36128,54.633330,21.816670
Чехов,Московская область,89025,55.145000,37.455560
Чистополь,Татарстан,58815,55.366670,50.633330
Чита,Забайкальский край,334427,52.033330,113.500000
Чкаловск,Нижегородская область,11535,56.766670,43.250000
Чудово,Новгородская область,14302,59.128060,31.659170
Чулым,Новосибирская область,11034,55.100000,80.966670
Чусовой,Пермский край,45471,58.283330,57.816670
Чухлома,Костромская область,4252,58.750000,42.700000
Шагонар,Тыва,11772,51.533330,92.900000
Шадринск,Курганская область,68609,56.083330,63.633330
Шали,Чечня,55054,43.145000,45.903847
Шарыпово,Красноярский край,33961,55.525000,89.200000
Шарья,Костромская область,20439,58.366670,45.500000
